time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-18 00:00:00+00:00,15,7,1,1
2026-01-19 00:00:00+00:00,24,7,7,3
2026-01-20 00:00:00+00:00,15,7,2,1
2026-01-21 00:00:00+00:00,5,5,10,2
2026-01-22 00:00:00+00:00,11,5,3,1
2026-01-23 00:00:00+00:00,15,7,2,1
2026-01-24 00:00:00+00:00,15,7,0,0
2026-01-25 00:00:00+00:00,6,6,11,2
2026-01-26 00:00:00+00:00,14,10,5,2
2026-01-27 00:00:00+00:00,109,17,37,3
2026-01-28 00:00:00+00:00,57,10,35,2
2026-01-29 00:00:00+00:00,24,7,24,4
2026-01-30 00:00:00+00:00,13,9,4,1
2026-01-31 00:00:00+00:00,8,4,1,1
