time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-20 00:00:00+00:00,10,4,8.0,1.0
2023-09-21 00:00:00+00:00,4,3,,
2023-09-22 00:00:00+00:00,4,3,,
2023-09-23 00:00:00+00:00,9,4,,
2023-09-24 00:00:00+00:00,4,3,,
2023-09-25 00:00:00+00:00,5,4,,
2023-09-26 00:00:00+00:00,4,3,,
2023-09-27 00:00:00+00:00,4,3,,
2023-09-28 00:00:00+00:00,4,3,11.0,1.0
2023-09-29 00:00:00+00:00,4,3,,
2023-09-30 00:00:00+00:00,7,4,,
2023-10-01 00:00:00+00:00,5,4,,
2023-10-02 00:00:00+00:00,5,4,,
2023-10-03 00:00:00+00:00,2,2,20.0,2.0
