time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-04 00:00:00+00:00,4,4,1.0,1.0
2024-03-05 00:00:00+00:00,3,3,,
2024-03-06 00:00:00+00:00,3,3,,
2024-03-07 00:00:00+00:00,11,6,21.0,3.0
2024-03-08 00:00:00+00:00,10,5,31.0,2.0
2024-03-09 00:00:00+00:00,2,2,,
2024-03-10 00:00:00+00:00,2,2,,
2024-03-11 00:00:00+00:00,21,6,4.0,1.0
2024-03-12 00:00:00+00:00,38,9,88.0,5.0
2024-03-13 00:00:00+00:00,5,4,4.0,1.0
2024-03-14 00:00:00+00:00,3,3,,
2024-03-15 00:00:00+00:00,3,3,7.0,2.0
2024-03-16 00:00:00+00:00,5,3,32.0,3.0
2024-03-17 00:00:00+00:00,1,1,2.0,1.0
