time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-28 00:00:00+00:00,12,7,12,12
2026-05-29 00:00:00+00:00,18,12,4,2
2026-05-30 00:00:00+00:00,25,12,5,1
2026-05-31 00:00:00+00:00,43,26,1,1
2026-06-01 00:00:00+00:00,33,11,4,1
2026-06-02 00:00:00+00:00,10,5,0,0
2026-06-03 00:00:00+00:00,32,20,3,2
2026-06-04 00:00:00+00:00,10,10,3,2
2026-06-05 00:00:00+00:00,78,45,0,0
2026-06-06 00:00:00+00:00,17,8,1,1
2026-06-07 00:00:00+00:00,15,9,1,1
2026-06-08 00:00:00+00:00,16,6,0,0
2026-06-09 00:00:00+00:00,7,3,2,2
2026-06-10 00:00:00+00:00,44,27,0,0
