time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-29 00:00:00+00:00,3,3,,
2025-11-30 00:00:00+00:00,4,4,1.0,1.0
2025-12-01 00:00:00+00:00,50,14,,
2025-12-02 00:00:00+00:00,10,6,1.0,1.0
2025-12-03 00:00:00+00:00,75,21,9.0,4.0
2025-12-04 00:00:00+00:00,131,12,24.0,3.0
2025-12-05 00:00:00+00:00,14,10,,
2025-12-06 00:00:00+00:00,5,5,1.0,1.0
2025-12-07 00:00:00+00:00,9,5,5.0,1.0
2025-12-08 00:00:00+00:00,20,7,4.0,1.0
2025-12-09 00:00:00+00:00,8,4,1.0,1.0
2025-12-10 00:00:00+00:00,8,4,,
2025-12-11 00:00:00+00:00,12,6,1.0,1.0
2025-12-12 00:00:00+00:00,43,9,,
