time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-01 00:00:00+00:00,30,5,33.0,2.0
2025-09-02 00:00:00+00:00,2,2,14.0,1.0
2025-09-03 00:00:00+00:00,24,3,36.0,3.0
2025-09-04 00:00:00+00:00,68,8,42.0,2.0
2025-09-05 00:00:00+00:00,43,10,42.0,2.0
2025-09-06 00:00:00+00:00,5,5,10.0,1.0
2025-09-07 00:00:00+00:00,5,5,5.0,1.0
2025-09-08 00:00:00+00:00,17,4,4.0,2.0
2025-09-09 00:00:00+00:00,2,2,1.0,1.0
2025-09-10 00:00:00+00:00,6,6,,
2025-09-11 00:00:00+00:00,38,7,28.0,2.0
2025-09-12 00:00:00+00:00,9,9,3.0,3.0
2025-09-13 00:00:00+00:00,6,6,,
2025-09-14 00:00:00+00:00,2,2,1.0,1.0
