time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-10 00:00:00+00:00,27,8,63,3
2026-09-11 00:00:00+00:00,20,8,2,1
2026-09-12 00:00:00+00:00,23,13,0,0
2026-09-13 00:00:00+00:00,72,27,18,3
2026-09-14 00:00:00+00:00,28,15,5,1
2026-09-15 00:00:00+00:00,16,13,0,0
2026-09-16 00:00:00+00:00,28,8,0,0
2026-09-17 00:00:00+00:00,25,11,0,0
2026-09-18 00:00:00+00:00,20,14,0,0
2026-09-19 00:00:00+00:00,21,8,1,1
2026-09-20 00:00:00+00:00,6,6,0,0
2026-09-21 00:00:00+00:00,4,4,0,0
2026-09-22 00:00:00+00:00,18,12,3,1
2026-09-23 00:00:00+00:00,26,8,0,0
