time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-09 00:00:00+00:00,8,4,1.0,1.0
2025-12-10 00:00:00+00:00,8,4,,
2025-12-11 00:00:00+00:00,12,6,1.0,1.0
2025-12-12 00:00:00+00:00,51,12,,
2025-12-13 00:00:00+00:00,9,5,,
2025-12-14 00:00:00+00:00,11,7,,
2025-12-15 00:00:00+00:00,15,9,,
2025-12-16 00:00:00+00:00,8,4,,
2025-12-17 00:00:00+00:00,5,5,,
2025-12-18 00:00:00+00:00,13,7,,
2025-12-19 00:00:00+00:00,17,9,,
2025-12-20 00:00:00+00:00,16,8,,
2025-12-21 00:00:00+00:00,10,5,,
2025-12-22 00:00:00+00:00,2,2,,
