time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-10 00:00:00+00:00,8,4,0,0
2026-01-11 00:00:00+00:00,13,5,1,1
2026-01-12 00:00:00+00:00,26,9,11,1
2026-01-13 00:00:00+00:00,4,4,1,1
2026-01-14 00:00:00+00:00,8,4,11,8
2026-01-15 00:00:00+00:00,11,5,4,2
2026-01-16 00:00:00+00:00,11,7,12,1
2026-01-17 00:00:00+00:00,15,7,0,0
2026-01-18 00:00:00+00:00,15,7,1,1
2026-01-19 00:00:00+00:00,24,7,7,3
2026-01-20 00:00:00+00:00,15,7,2,1
2026-01-21 00:00:00+00:00,5,5,10,2
2026-01-22 00:00:00+00:00,11,5,3,1
2026-01-23 00:00:00+00:00,15,7,2,1
