time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-30 00:00:00+00:00,4.0,2.0,1,1
2024-12-01 00:00:00+00:00,15.0,6.0,13,1
2024-12-02 00:00:00+00:00,4.0,4.0,3,1
2024-12-03 00:00:00+00:00,33.0,7.0,94,4
2024-12-04 00:00:00+00:00,19.0,6.0,17,4
2024-12-05 00:00:00+00:00,,,6,2
2024-12-06 00:00:00+00:00,8.0,1.0,26,5
2024-12-07 00:00:00+00:00,1.0,1.0,2,2
2024-12-08 00:00:00+00:00,1.0,1.0,1,1
2024-12-09 00:00:00+00:00,6.0,2.0,5,3
2024-12-10 00:00:00+00:00,,,6,3
2024-12-11 00:00:00+00:00,3.0,2.0,9,4
2024-12-12 00:00:00+00:00,,,1,1
