time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-04 00:00:00+00:00,7,7,0,0
2026-01-05 00:00:00+00:00,26,8,4,1
2026-01-06 00:00:00+00:00,13,6,0,0
2026-01-07 00:00:00+00:00,10,6,0,0
2026-01-08 00:00:00+00:00,6,4,0,0
2026-01-09 00:00:00+00:00,9,5,14,1
2026-01-10 00:00:00+00:00,8,4,0,0
2026-01-11 00:00:00+00:00,13,5,1,1
2026-01-12 00:00:00+00:00,26,9,11,1
2026-01-13 00:00:00+00:00,4,4,1,1
2026-01-14 00:00:00+00:00,8,4,11,8
2026-01-15 00:00:00+00:00,11,5,4,2
2026-01-16 00:00:00+00:00,11,7,12,1
2026-01-17 00:00:00+00:00,15,7,0,0
