time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-14 00:00:00+00:00,15,7,1,1
2026-04-15 00:00:00+00:00,42,9,3,3
2026-04-16 00:00:00+00:00,22,4,5,1
2026-04-17 00:00:00+00:00,61,17,0,0
2026-04-18 00:00:00+00:00,33,10,0,0
2026-04-19 00:00:00+00:00,42,19,0,0
2026-04-20 00:00:00+00:00,59,22,1,1
2026-04-21 00:00:00+00:00,68,25,0,0
2026-04-22 00:00:00+00:00,112,34,3,2
2026-04-23 00:00:00+00:00,108,36,0,0
2026-04-24 00:00:00+00:00,156,54,2,2
2026-04-25 00:00:00+00:00,49,28,0,0
2026-04-26 00:00:00+00:00,29,11,5,1
2026-04-27 00:00:00+00:00,399,58,12,12
