time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-12 00:00:00+00:00,36,12,1,1
2026-06-13 00:00:00+00:00,430,20,3,3
2026-06-14 00:00:00+00:00,21,7,5,1
2026-06-15 00:00:00+00:00,11,7,0,0
2026-06-16 00:00:00+00:00,24,8,0,0
2026-06-17 00:00:00+00:00,22,6,2,1
2026-06-18 00:00:00+00:00,41,19,1,1
2026-06-19 00:00:00+00:00,70,19,8,3
2026-06-20 00:00:00+00:00,153,17,0,0
2026-06-21 00:00:00+00:00,58,16,0,0
2026-06-22 00:00:00+00:00,226,23,0,0
2026-06-23 00:00:00+00:00,157,18,1,1
2026-06-24 00:00:00+00:00,103,10,38,4
2026-06-25 00:00:00+00:00,54,19,10,4
