time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-25 00:00:00+00:00,3,3,15.0,1.0
2024-01-26 00:00:00+00:00,3,3,,
2024-01-27 00:00:00+00:00,3,3,,
2024-01-28 00:00:00+00:00,3,3,,
2024-01-29 00:00:00+00:00,4,4,18.0,1.0
2024-01-30 00:00:00+00:00,4,4,,
2024-01-31 00:00:00+00:00,4,4,,
2024-02-01 00:00:00+00:00,4,4,55.0,1.0
2024-02-02 00:00:00+00:00,3,3,1.0,1.0
2024-02-03 00:00:00+00:00,3,3,,
2024-02-04 00:00:00+00:00,3,3,,
2024-02-05 00:00:00+00:00,4,4,4.0,1.0
2024-02-06 00:00:00+00:00,4,4,7.0,1.0
2024-02-07 00:00:00+00:00,1,1,4.0,1.0
