time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-15 00:00:00+00:00,60,20,0,0
2026-05-16 00:00:00+00:00,18,10,0,0
2026-05-17 00:00:00+00:00,32,7,0,0
2026-05-18 00:00:00+00:00,10,3,2,2
2026-05-19 00:00:00+00:00,35,13,0,0
2026-05-20 00:00:00+00:00,28,8,1,1
2026-05-21 00:00:00+00:00,14,6,0,0
2026-05-22 00:00:00+00:00,28,9,0,0
2026-05-23 00:00:00+00:00,16,12,2,2
2026-05-24 00:00:00+00:00,29,14,2,2
2026-05-25 00:00:00+00:00,16,7,0,0
2026-05-26 00:00:00+00:00,31,10,0,0
2026-05-27 00:00:00+00:00,34,14,7,2
2026-05-28 00:00:00+00:00,12,7,12,12
