time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-15 00:00:00+00:00,6,4,9.0,2.0
2024-04-16 00:00:00+00:00,10,3,9.0,2.0
2024-04-17 00:00:00+00:00,6,3,1.0,1.0
2024-04-18 00:00:00+00:00,2,2,21.0,2.0
2024-04-19 00:00:00+00:00,6,3,1.0,1.0
2024-04-20 00:00:00+00:00,2,2,,
2024-04-21 00:00:00+00:00,4,4,,
2024-04-22 00:00:00+00:00,2,2,2.0,2.0
2024-04-23 00:00:00+00:00,2,2,3.0,1.0
2024-04-24 00:00:00+00:00,2,2,1.0,1.0
2024-04-25 00:00:00+00:00,6,3,1.0,1.0
2024-04-26 00:00:00+00:00,2,2,,
2024-04-27 00:00:00+00:00,6,3,2.0,1.0
2024-04-28 00:00:00+00:00,1,1,28.0,4.0
