time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-27 00:00:00+00:00,106,35,35,2
2026-02-28 00:00:00+00:00,31,14,13,2
2026-03-01 00:00:00+00:00,25,18,0,0
2026-03-02 00:00:00+00:00,40,14,3,1
2026-03-03 00:00:00+00:00,24,16,6,2
2026-03-04 00:00:00+00:00,29,11,1,1
2026-03-05 00:00:00+00:00,10,6,0,0
2026-03-06 00:00:00+00:00,42,15,0,0
2026-03-07 00:00:00+00:00,54,17,3,1
2026-03-08 00:00:00+00:00,12,8,0,0
2026-03-09 00:00:00+00:00,145,27,27,1
2026-03-10 00:00:00+00:00,34,15,2,1
2026-03-11 00:00:00+00:00,30,7,1,1
2026-03-12 00:00:00+00:00,4,4,11,2
