time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-30 00:00:00+00:00,31,5,,
2025-05-31 00:00:00+00:00,2,2,,
2025-06-01 00:00:00+00:00,3,3,2.0,1.0
2025-06-02 00:00:00+00:00,3,3,,
2025-06-03 00:00:00+00:00,6,3,3.0,2.0
2025-06-04 00:00:00+00:00,8,5,20.0,1.0
2025-06-05 00:00:00+00:00,6,4,7.0,1.0
2025-06-06 00:00:00+00:00,10,8,,
2025-06-07 00:00:00+00:00,144,13,38.0,1.0
2025-06-08 00:00:00+00:00,6,4,18.0,1.0
2025-06-09 00:00:00+00:00,17,4,12.0,2.0
2025-06-10 00:00:00+00:00,7,4,11.0,1.0
2025-06-11 00:00:00+00:00,2,2,19.0,2.0
2025-06-12 00:00:00+00:00,5,3,,
