time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-17 00:00:00+00:00,10,6,16.0,1.0
2023-09-18 00:00:00+00:00,21,7,7.0,1.0
2023-09-19 00:00:00+00:00,23,9,6.0,2.0
2023-09-20 00:00:00+00:00,10,4,8.0,1.0
2023-09-21 00:00:00+00:00,4,3,,
2023-09-22 00:00:00+00:00,4,3,,
2023-09-23 00:00:00+00:00,9,4,,
2023-09-24 00:00:00+00:00,4,3,,
2023-09-25 00:00:00+00:00,5,4,,
2023-09-26 00:00:00+00:00,4,3,,
2023-09-27 00:00:00+00:00,4,3,,
2023-09-28 00:00:00+00:00,4,3,11.0,1.0
2023-09-29 00:00:00+00:00,4,3,,
2023-09-30 00:00:00+00:00,1,1,,
