time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-08 00:00:00+00:00,10,5,31.0,2.0
2024-03-09 00:00:00+00:00,2,2,,
2024-03-10 00:00:00+00:00,2,2,,
2024-03-11 00:00:00+00:00,21,6,4.0,1.0
2024-03-12 00:00:00+00:00,38,9,88.0,5.0
2024-03-13 00:00:00+00:00,5,4,4.0,1.0
2024-03-14 00:00:00+00:00,3,3,,
2024-03-15 00:00:00+00:00,3,3,7.0,2.0
2024-03-16 00:00:00+00:00,5,3,32.0,3.0
2024-03-17 00:00:00+00:00,2,2,2.0,1.0
2024-03-18 00:00:00+00:00,3,3,1.0,1.0
2024-03-19 00:00:00+00:00,3,3,23.0,1.0
2024-03-20 00:00:00+00:00,2,2,,
2024-03-21 00:00:00+00:00,1,1,12.0,2.0
