time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-23 00:00:00+00:00,15,7,2,1
2026-01-24 00:00:00+00:00,15,7,0,0
2026-01-25 00:00:00+00:00,6,6,11,2
2026-01-26 00:00:00+00:00,14,10,5,2
2026-01-27 00:00:00+00:00,109,17,37,3
2026-01-28 00:00:00+00:00,57,10,35,2
2026-01-29 00:00:00+00:00,24,7,24,4
2026-01-30 00:00:00+00:00,13,9,4,1
2026-01-31 00:00:00+00:00,8,4,1,1
2026-02-01 00:00:00+00:00,21,9,19,1
2026-02-02 00:00:00+00:00,26,9,0,0
2026-02-03 00:00:00+00:00,19,10,4,1
2026-02-04 00:00:00+00:00,183,19,61,7
2026-02-05 00:00:00+00:00,265,28,126,2
