time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-29 00:00:00+00:00,11,4,32.0,2.0
2024-03-01 00:00:00+00:00,90,4,108.0,2.0
2024-03-02 00:00:00+00:00,11,5,17.0,4.0
2024-03-03 00:00:00+00:00,3,3,21.0,1.0
2024-03-04 00:00:00+00:00,4,4,1.0,1.0
2024-03-05 00:00:00+00:00,3,3,,
2024-03-06 00:00:00+00:00,3,3,,
2024-03-07 00:00:00+00:00,11,6,21.0,3.0
2024-03-08 00:00:00+00:00,10,5,31.0,2.0
2024-03-09 00:00:00+00:00,2,2,,
2024-03-10 00:00:00+00:00,2,2,,
2024-03-11 00:00:00+00:00,21,6,4.0,1.0
2024-03-12 00:00:00+00:00,38,9,88.0,5.0
2024-03-13 00:00:00+00:00,4,3,4.0,1.0
