time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-21 00:00:00+00:00,13,7,0,0
2026-08-22 00:00:00+00:00,13,7,0,0
2026-08-23 00:00:00+00:00,2,2,1,1
2026-08-24 00:00:00+00:00,4,3,5,2
2026-08-25 00:00:00+00:00,25,15,1,1
2026-08-26 00:00:00+00:00,14,14,2,2
2026-08-27 00:00:00+00:00,43,12,6,6
2026-08-28 00:00:00+00:00,30,9,3,1
2026-08-29 00:00:00+00:00,30,14,3,3
2026-08-30 00:00:00+00:00,8,8,0,0
2026-08-31 00:00:00+00:00,17,5,1,1
2026-09-01 00:00:00+00:00,3,3,0,0
2026-09-02 00:00:00+00:00,46,10,1,1
2026-09-03 00:00:00+00:00,7,7,0,0
